start	end	text
2274560	2279780	и вы можете некоторым образом с этими скважинами функционировать,
2279780	2283540	взаимодействовать, смотреть их параметры, смотреть их режимы.
2284460	2287940	Это некая картина идеального графического интерфейса,
2288060	2294940	который даст вам с точки зрения оценки качества решения максимум баллов при оценке жюри.
2297660	2299100	Программная реализация.
2299100	2304880	Мы не ограничиваем вас в средствах, которые вы можете использовать.
2305100	2308940	Здесь замечательная фраза «любые языки программирования и библиотеки»,
2308940	2311660	но в контексте того, что я уже озвучил,
2311740	2317060	это больше звучит, как вы можете купить Ford Model T любого цвета,
2317080	2318080	если только это черный.
2318080	2327120	То есть, естественно, если вы собираетесь за короткий срок разработать что-то на основе искусственного интеллекта,
2327180	2329160	то, скорее всего, речь пойдет про Python.
2331320	2334200	Для того, чтобы решение ваше было переносимым,
2334420	2336800	крайне рекомендуется докер-контейнеризация среды,
2337520	2341080	и, естественно, все решения, которые вы будете создавать,
2341080	2343140	создавать должны быть в репозитории.
2345740	2350280	Репозитории, собственно, возможно, мы поможем вам создать
2350280	2353040	и таким образом эту проблему как-то облегчить.
2353340	2356660	То есть у каждой команды так или иначе будет свой GitHub,
2356820	2360060	в ходе которого будет вестись работа,
2360160	2362460	и который поможет вам демонстрировать код.
2363040	2367860	И с точки зрения процедуры введения хакатона
2367860	2369580	у нас будет ряд контрольных точек,
2369580	2370920	насколько я помню, их три.
2371500	2375600	Где трекеры помогут ответить на ваши вопросы,
2377300	2379960	помогут оценить, насколько правильно вы двигаетесь,
2380060	2382920	можно будет показать промежуточные результаты,
2383480	2385100	позадавать вопросы по архитектуре,
2385260	2388140	и в каких-то ограниченных условиях
2388140	2390200	мы не можем за вас решать эту задачу,
2390620	2392840	но мы можем каким-то образом вас консультировать,
2392940	2395640	чтобы вы быстрее двигались к конечной задаче,
2395720	2396500	к конечным решениям.
2396500	2406340	Пункт 5 здесь отдельно я отмечу еще раз,
2406380	2408340	я про него уже говорил, по большому счету.
2408340	2411960	Это возможность валидировать каждый шаг решения,
2413760	2418700	валидировать ограничения, которые должны быть на каждом шаге решения,
2418800	2419820	собственно, выполнены.
2419820	2424820	ограничения включают в себя как входные ограничения,
2425340	2427160	которые поступают вместе с задачей,
2427280	2429780	которые являются ограничениями, скажем, на обводненность,
2429920	2431840	на давление,
2431840	2438840	и в частности это могут быть также...
2445360	2448200	Давайте оставим пока так, как есть. Хорошо.
2449960	2452420	Да, ну и физические ограничения, безусловно.
2452680	2453920	И выходные файлы,
2454800	2456400	те, которые вы, собственно, выдаете
2456400	2460240	как результат решения работы мультиагента,
2461340	2464220	должны быть обязательно провалидированы.
2464320	2466700	Там не должны быть некорректные записи,
2466800	2467660	некорректные числа.
2468200	2471160	Это, естественно, свидетельствует о некотором баге в программе.
2471620	2474040	Они имеют место быть периодически, как мы знаем.
2475100	2476280	Наличие бага...
2476280	2480000	Наличие багов мы будем стараться вместе с вами
2480000	2483220	отслеживать в рамках контрольных точек,
2483520	2485920	так чтобы в процессе финальной валидации,
2486740	2489940	при условии, что у вас достаточно качественная архитектура
2489940	2491820	и вы движетесь в правильном направлении,
2492140	2494160	у вас, соответственно, не возникло
2494160	2497100	неких похожих казусов,
2497100	2503100	которые сыграли бы вам существенный минус при демонстрации.
2506280	2511460	Процедура оценки и критерии оценивания.
2511900	2517100	Первый блок из этой процедуры я уже озвучил сегодня.
2517320	2519200	Собственно, это запуск на тестовом кейсе
2519200	2523380	проверка корректности результата корректности посчитанного NPV.
2524320	2527480	Ранжируются команды по полученному значению
2527480	2528920	экономического эффекта по NPV.
2529480	2534920	В финал проходит 20% команд от числа допущенных к валидации,
2534920	2537380	соответственно, не более 10 команд на каждый трек.
2538680	2546600	И финальная проверка и защита – это, собственно, процедура,
2546860	2549380	в ходе которых дополнительно перезапускается расчет
2549380	2551600	на предоставленных управляющих последовательностях.
2552320	2556360	NPV, полученный организаторами, должен совпадать с тем,
2556480	2557840	который заявлен командой.
2557840	2561620	И команды, которые проходят в финал,
2562940	2566480	они допускаются к онлайн-защите.
2567180	2569400	Онлайн-защита должна выглядеть таким образом,
2569580	2572460	что у вас всего 7 минут на презентацию по архитектуре,
2572520	2574080	то есть вы рассказываете, что вы сделали,
2575020	2578900	как именно и из чего состоит ваше AIOS,
2580060	2582300	ваше мультиагентное приложение.
2582300	2589220	Демонстрируйте вашу работу в рантайме,
2590340	2592240	либо показываете видеодемонстрации.
2592380	2594940	Это мы отдельно сможем проговорить в рамках контрольных точек.
2595700	2597280	Чем ближе к решению вы будете подходить,
2597380	2598660	тем, собственно, понятнее будет,
2599440	2601560	какие ограничения по производительности возникают
2601560	2604460	в том или ином случае при той или иной архитектуре.
2605980	2610020	И по итогу презентации, по итогу демо,
2610020	2613380	жюри задает вам ряд вопросов коротких,
2613480	2616800	сравнительно в течение 5 минут, я думаю, не более.
2617860	2622000	Жюри оценивать будет как архитектуру,
2622440	2624000	так и методы реализации,
2624200	2625860	и в целом логику принятия решений.
2626360	2629220	Но жюри, особенно со стороны организатора,
2629280	2630600	заинтересовано больше в том,
2630700	2633440	каким образом можно подобные решения масштабировать,
2633440	2635100	и выделять будет именно те решения,
2635340	2638960	которые продуманы с точки зрения не только того,
2638960	2641520	как они демонстрируют качество работы
2641520	2644060	на конкретных предоставленных кейсах,
2644740	2646080	и как хорошо вы их решили,
2646200	2647560	но и с точки зрения того,
2648100	2649900	как эти решения выглядят,
2650000	2651960	как они могут быть интегрированы в дальнейшем,
2652460	2653680	каким-то образом развитые,
2654040	2658900	и, соответственно, на базе вот этих оценок
2658900	2664100	будет выставляться и определяться финальные тройки команд,
2664100	2667180	которые по каждому треку будут награждены призами.
2668960	2678620	Формат передачи решений и воспроизводимость,
2679600	2682460	полный исходный код, опять же, в гид-репозитории.
2683060	2685940	Там же вы можете положить докер-файл для того,
2686060	2690620	чтобы, собственно, образ можно было собрать и запустить.
2692420	2695420	Код, особенно для финалистов, естественно,
2695420	2696780	нужно будет документировать.
2697620	2700320	Инструкция по запуску должна обязательно быть
2700320	2702780	хотя бы в условиях некоторого файла readme,
2703140	2708580	который позволяет организаторам запустить ваш код,
2708980	2710520	перепроверить его качество,
2711200	2712660	посмотреть, насколько хорошо он работает.
2712660	2719000	и также в рамках репозитория вы предоставляете
2719000	2720580	наиболее простым способом,
2720640	2722560	соответственно, это предоставить в рамках репозитория,
2722960	2725060	расписание режимов работы скважин
2725060	2727320	и полученное значение NPV.
2727940	2730280	Форматы этих файлов будут, соответственно,
2731340	2735940	оговорены в рамках лекции с представителем
2735940	2736760	паута от нефти.
2744000	2747140	Суммарно наша лекция подходит к концу.
2748420	2752580	По трекам то, что необходимо предоставить и создать,
2752760	2754660	это мультиагенная система управления,
2755340	2758700	то, что является некой реализацией
2758700	2760360	и центричной операционной системы.
2760360	2763660	Файл с режимами работы скважин
2763660	2766700	на заданный прогнозный период,
2767020	2768820	расчетное значение NPV,
2769040	2770200	экономического показателя,
2770500	2772160	по итогу разработки месторождения
2772160	2773380	в данном прогнозном периоде,
2773640	2775300	соответственно, то решение, которое получено
2775300	2776200	вашим мультиагентом.
2777620	2781540	Код мультиагента вместе с графическим интерфейсом,
2783300	2785900	документация, инструкции по развертыванию
2785900	2791740	и демонстрация работы системы к защите,
2791820	2792760	так же, как и презентация,
2792860	2795880	это то, что будет требоваться уже пеналистам, соответственно.
2796560	2797960	Дополнительно для трека 2
2797960	2800520	больше требований к масштабируемости
2800520	2801460	и к архитектуре,
2801620	2804180	поскольку у вас возникает задача создания
2804180	2805480	суррогатной модели
2805480	2808360	на базе тех архитектур,
2808360	2811240	которые вы, собственно, можете предложить,
2811320	2813280	которые вы видите наиболее эффективными ограничениями
2813280	2814280	по архитектурам здесь нет.
2815900	2822680	Помните, что без полного пакета материалов,
2822920	2824400	без исходного кода, например,
2824880	2827020	ваша работа к валидации допущено быть не может.
2828000	2829620	Мы будем стараться следить за тем,
2829760	2832200	чтобы никакие такие тонкости
2832200	2834700	не повлияли на оценку ваших решений
2834700	2837340	и будем напоминать о том,
2837340	2840180	что тем, кто чем ближе к финалу оказывается,
2840360	2842400	тем, собственно, внимательнее к этому относились,
2842520	2843640	перепроверять те артефакты,
2843840	2845800	которые вы прилагаете в репозитории,
2845900	2849680	и постараемся с нашей стороны сделать все возможное,
2849820	2854580	чтобы критерием участия и награждения
2854580	2855680	на нашем хакатоне
2855680	2858560	послужило исключительно качество ваших работ.
2860240	2864620	На этом я хочу пожелать удачи всем командам,
2865960	2868320	поздравить с открытием нашего хакатона
2868320	2873740	и надеюсь увидеть массу прекрасных технических решений,
2874940	2881780	которые мы постараемся в рамках оговоренных условий вознаградить.
2883460	2885060	Большое спасибо за внимание.
2885060	2885840	Продолжение следует...
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2885840	
2885840	2886840	Продолжение следует...
2915840	2916840	Продолжение следует...
2945840	2946840	Продолжение следует...
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2946840	
2946840	2947840	Продолжение следует...
2947840	2947840	
2947840	2948620	Продолжение следует...
2948620	2948840	Продолжение следует...
2948840	2949620	Продолжение следует...
2949620	2950620	Продолжение следует...
2950620	2950620	
2950620	2950620	
2950620	2950620	
2950620	2950620	
2950620	2950620	
2950620	2950620	
2950620	2950620	
2950620	2950620	
2950620	2951620	Продолжение следует...
2951620	2951620	
2951620	2952620	Продолжение следует...
2952620	2952620	
2952620	2953620	Продолжение следует...
2953620	2953620	
2953620	2954620	Продолжение следует...
2954620	2956620	Продолжение следует...
